epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
194,805.255,0.81415,0.56665,1.02173,0.99296,0.90909,0.90788,0.70009,0.83517,0.48595,1.2288,0.0087262,0.0087262,0.0087262
195,809.242,0.82013,0.56358,1.01354,0.99243,0.90909,0.91076,0.74329,0.82355,0.50566,1.224,0.0087196,0.0087196,0.0087196
196,813.278,0.86023,0.58845,1.04048,0.99259,0.90909,0.91044,0.74717,0.72646,0.51746,1.10484,0.008713,0.008713,0.008713
197,817.222,0.81399,0.55834,1.00978,0.99292,0.90909,0.9875,0.78045,0.78836,0.41155,1.15868,0.0087064,0.0087064,0.0087064
198,821.267,0.79706,0.54308,1.00302,0.98782,0.90909,0.91311,0.78835,0.74826,0.38566,1.14731,0.0086998,0.0086998,0.0086998
199,825.304,0.8221,0.56011,1.01189,0.91324,1,0.9875,0.76099,0.82768,0.50009,1.16143,0.0086932,0.0086932,0.0086932
200,829.311,0.82711,0.55541,1.02238,0.99436,1,0.995,0.74848,0.92781,0.53595,1.29779,0.0086866,0.0086866,0.0086866
201,833.297,0.77956,0.55301,1.00658,1,0.99832,0.995,0.78081,0.84846,0.45573,1.20601,0.00868,0.00868,0.00868
202,837.271,0.80323,0.55184,1.01088,0.91632,0.99579,0.98,0.79556,0.79996,0.4907,1.19688,0.0086734,0.0086734,0.0086734
203,841.201,0.79067,0.54303,1.00571,1,0.99208,0.995,0.70466,0.92067,0.61976,1.28847,0.0086668,0.0086668,0.0086668
204,845.181,0.81079,0.54256,1.00468,0.99867,1,0.995,0.76494,0.82594,0.42205,1.18558,0.0086602,0.0086602,0.0086602
205,849.126,0.81274,0.54626,1.01451,1,0.9988,0.995,0.75001,0.88756,0.47295,1.22843,0.0086536,0.0086536,0.0086536
206,853.078,0.78602,0.54858,1.00366,0.99546,1,0.995,0.78476,0.83495,0.40414,1.08374,0.008647,0.008647,0.008647
207,857.132,0.77952,0.53541,0.9991,1,0.99428,0.995,0.76048,0.82277,0.46678,1.11549,0.0086404,0.0086404,0.0086404
208,861.081,0.80147,0.54793,1.02187,1,0.99783,0.995,0.82862,0.71232,0.3554,1.05996,0.0086338,0.0086338,0.0086338
209,865.1,0.77122,0.54698,1.00957,0.99511,1,0.995,0.77789,0.92129,0.43687,1.25528,0.0086272,0.0086272,0.0086272
210,869.067,0.83457,0.55963,1.02685,0.91461,1,0.9875,0.75673,0.92597,0.45658,1.26447,0.0086206,0.0086206,0.0086206
211,873.086,0.81226,0.53178,1.00185,0.98463,0.90909,0.91286,0.71751,0.97563,0.4682,1.25422,0.008614,0.008614,0.008614
212,877.074,0.78295,0.53568,0.99115,0.98543,0.90909,0.92,0.78407,0.86273,0.44656,1.11815,0.0086074,0.0086074,0.0086074
213,881.079,0.80146,0.53479,1.01064,1,0.99596,0.995,0.76634,0.95023,0.4456,1.28868,0.0086008,0.0086008,0.0086008
214,885.1,0.77844,0.52933,1.00195,0.99604,1,0.995,0.74337,0.87378,0.45462,1.27883,0.0085942,0.0085942,0.0085942
215,889.144,0.78,0.51516,1.0028,0.99541,1,0.995,0.73549,0.93927,0.54272,1.18892,0.0085876,0.0085876,0.0085876
216,893.633,0.78691,0.52415,1.00225,0.99405,1,0.995,0.80431,0.95529,0.48764,1.15447,0.008581,0.008581,0.008581
217,898.199,0.7747,0.52306,0.99816,0.99401,1,0.995,0.77068,0.9779,0.43492,1.19999,0.0085744,0.0085744,0.0085744
218,902.255,0.78077,0.53363,1.00856,0.99494,1,0.995,0.79527,0.75771,0.34578,1.09862,0.0085678,0.0085678,0.0085678
219,906.479,0.79735,0.5447,0.99834,0.99346,1,0.995,0.80009,0.78281,0.40693,1.0431,0.0085612,0.0085612,0.0085612
220,911.804,0.8092,0.53945,1.0051,0.99046,0.90909,0.9875,0.78379,0.83154,0.46601,1.07068,0.0085546,0.0085546,0.0085546
221,916.715,0.78897,0.52922,1.01599,0.91209,1,0.9875,0.81052,0.75183,0.46128,1.08599,0.008548,0.008548,0.008548
222,921.196,0.8102,0.53218,1.00354,0.99497,1,0.995,0.78555,0.84405,0.38837,1.12695,0.0085414,0.0085414,0.0085414
223,925.71,0.78852,0.54299,1.02088,0.99439,1,0.995,0.78303,0.86409,0.4192,1.21427,0.0085348,0.0085348,0.0085348
224,930.36,0.78333,0.54449,1.00442,0.99454,1,0.995,0.77839,0.8131,0.43181,1.10275,0.0085282,0.0085282,0.0085282
225,935.033,0.78252,0.52677,1.01118,0.99505,1,0.995,0.74507,0.80181,0.49645,1.18094,0.0085216,0.0085216,0.0085216
226,939.92,0.77847,0.55413,1.0086,0.98834,0.90909,0.90775,0.75629,0.8093,0.47857,1.19414,0.008515,0.008515,0.008515
227,944.544,0.81146,0.53874,1.01429,0.99557,1,0.995,0.82279,0.79704,0.44218,1.11051,0.0085084,0.0085084,0.0085084
228,949.118,0.77531,0.55049,1.00649,0.99439,1,0.995,0.80309,0.72997,0.4714,1.03156,0.0085018,0.0085018,0.0085018
229,953.967,0.7801,0.52739,1.01199,0.99517,1,0.995,0.77539,0.8458,0.46245,1.09499,0.0084952,0.0084952,0.0084952
230,958.18,0.80056,0.56201,1.00022,0.99976,1,0.995,0.72189,1.07527,0.50209,1.19512,0.0084886,0.0084886,0.0084886
231,962.691,0.81084,0.53147,1.00855,1,0.99829,0.995,0.81246,0.85244,0.43543,1.19076,0.008482,0.008482,0.008482
232,966.863,0.78599,0.51175,1.01088,0.91144,1,0.9875,0.74527,0.90067,0.47712,1.19022,0.0084754,0.0084754,0.0084754
233,971.143,0.77613,0.51887,0.98949,1,0.90864,0.98115,0.7396,0.95909,0.50887,1.35237,0.0084688,0.0084688,0.0084688
234,975.604,0.77094,0.53645,0.98453,0.99457,1,0.995,0.81637,0.76422,0.36873,1.13161,0.0084622,0.0084622,0.0084622
235,980.328,0.78523,0.53595,0.99343,0.99841,1,0.995,0.83552,0.69784,0.39385,1.05377,0.0084556,0.0084556,0.0084556
236,985.108,0.76994,0.52419,0.99436,1,0.99035,0.995,0.85281,0.72291,0.50213,1.09209,0.008449,0.008449,0.008449
237,989.991,0.77967,0.53148,1.00011,0.99665,0.90909,0.96324,0.79388,0.82087,0.54925,1.17204,0.0084424,0.0084424,0.0084424
238,994.926,0.76731,0.50854,1.00468,0.90914,1,0.98,0.7667,0.82036,0.41393,1.21055,0.0084358,0.0084358,0.0084358
239,999.179,0.78331,0.50891,0.9879,1,0.99505,0.995,0.77792,0.8003,0.47812,1.16272,0.0084292,0.0084292,0.0084292
240,1003.24,0.7828,0.52701,1.00856,0.99488,1,0.995,0.73133,0.92798,0.4497,1.34727,0.0084226,0.0084226,0.0084226
241,1007.34,0.74909,0.494,0.98984,0.99526,1,0.995,0.76802,0.83464,0.43766,1.24241,0.008416,0.008416,0.008416
242,1011.3,0.75203,0.50258,0.98031,0.90863,0.90445,0.90295,0.74646,0.76364,0.59737,1.09339,0.0084094,0.0084094,0.0084094
243,1015.33,0.73581,0.48895,0.97642,1,0.90629,0.91173,0.75945,0.86423,0.65281,1.12317,0.0084028,0.0084028,0.0084028
244,1019.78,0.78015,0.52195,0.99284,0.99523,0.90909,0.90705,0.79962,0.73433,0.54636,1.03158,0.0083962,0.0083962,0.0083962
245,1023.66,0.75418,0.51414,0.97676,0.9966,0.90909,0.90773,0.81224,0.64534,0.51943,0.95596,0.0083896,0.0083896,0.0083896
246,1027.61,0.74316,0.49896,0.97582,1,0.90368,0.90839,0.75685,0.7947,0.58541,1.11249,0.008383,0.008383,0.008383
247,1031.52,0.77134,0.51151,0.99222,1,0.90593,0.96687,0.74433,0.88481,0.50356,1.25442,0.0083764,0.0083764,0.0083764
248,1035.5,0.74445,0.49611,0.97906,0.9987,0.90909,0.91038,0.73378,0.80456,0.43226,1.12233,0.0083698,0.0083698,0.0083698
249,1039.41,0.76824,0.51216,0.99682,0.99155,1,0.995,0.76309,0.8399,0.42248,1.13405,0.0083632,0.0083632,0.0083632
250,1043.39,0.78449,0.53389,1.00851,0.99387,1,0.995,0.77578,0.78957,0.38368,1.23521,0.0083566,0.0083566,0.0083566
251,1047.31,0.72349,0.49297,0.97751,0.99997,1,0.995,0.79273,0.7491,0.38787,1.15141,0.00835,0.00835,0.00835
252,1051.22,0.74619,0.51767,0.99282,1,0.99593,0.995,0.84168,0.64061,0.36344,1.04127,0.0083434,0.0083434,0.0083434
253,1055.13,0.76099,0.50646,0.99665,1,0.98865,0.995,0.83706,0.70093,0.3746,1.06806,0.0083368,0.0083368,0.0083368
254,1059.04,0.75926,0.51119,0.99063,0.91597,0.99167,0.9875,0.84331,0.68023,0.38616,1.08817,0.0083302,0.0083302,0.0083302
255,1062.97,0.73802,0.51651,0.97739,0.91624,0.99487,0.9875,0.81295,0.72555,0.38203,1.15321,0.0083236,0.0083236,0.0083236
256,1066.95,0.74599,0.49087,0.97965,0.99489,1,0.995,0.82482,0.76436,0.37455,1.21263,0.008317,0.008317,0.008317
257,1070.98,0.73381,0.50057,0.9852,0.99433,1,0.995,0.81773,0.72559,0.36118,1.17793,0.0083104,0.0083104,0.0083104
258,1074.98,0.76492,0.52564,0.98898,0.9783,1,0.995,0.82598,0.78497,0.37596,1.18048,0.0083038,0.0083038,0.0083038
259,1078.93,0.74204,0.52256,0.9851,1,0.90503,0.93914,0.77194,0.77275,0.38388,1.15939,0.0082972,0.0082972,0.0082972
260,1082.89,0.73104,0.5037,0.98218,0.9977,1,0.995,0.78035,0.89398,0.49615,1.24568,0.0082906,0.0082906,0.0082906
261,1086.78,0.70674,0.4931,0.96236,0.99837,1,0.995,0.76242,0.80918,0.45245,1.2948,0.008284,0.008284,0.008284
262,1090.69,0.71652,0.49539,0.97659,0.99877,1,0.995,0.77589,0.74769,0.4056,1.20128,0.0082774,0.0082774,0.0082774
263,1094.73,0.70126,0.47669,0.97661,1,0.99954,0.995,0.79078,0.73828,0.40071,1.1088,0.0082708,0.0082708,0.0082708
264,1098.91,0.71521,0.48046,0.96887,0.99268,0.90909,0.90698,0.80395,0.72501,0.44941,1.13953,0.0082642,0.0082642,0.0082642
265,1103,0.73604,0.49695,0.97441,0.99401,0.90909,0.971,0.82841,0.6181,0.40469,0.97439,0.0082576,0.0082576,0.0082576
266,1107.22,0.69765,0.50388,0.95841,0.91084,1,0.9875,0.78875,0.75724,0.36624,1.10995,0.008251,0.008251,0.008251
267,1111.37,0.77046,0.50469,0.99452,0.9164,0.99684,0.9875,0.77271,0.81194,0.39646,1.16782,0.0082444,0.0082444,0.0082444
268,1116.45,0.73249,0.50178,0.98871,0.91617,0.994,0.965,0.78593,0.8468,0.40699,1.21922,0.0082378,0.0082378,0.0082378
269,1122.17,0.72621,0.48979,0.98911,0.90604,0.90909,0.86111,0.76374,0.72523,0.45609,1.12336,0.0082312,0.0082312,0.0082312
270,1127.23,0.73787,0.4957,0.9868,0.90485,0.90909,0.90108,0.81291,0.7747,0.4106,1.18267,0.0082246,0.0082246,0.0082246
271,1131.85,0.71079,0.48205,0.97607,0.98829,0.90909,0.92975,0.85973,0.78163,0.38438,1.20424,0.008218,0.008218,0.008218
272,1136.01,0.7179,0.48583,0.97199,0.98971,0.90909,0.9275,0.8514,0.81926,0.49476,1.25471,0.0082114,0.0082114,0.0082114
273,1140.12,0.74075,0.50891,0.9819,0.9838,0.90909,0.9215,0.81143,0.82219,0.449,1.29067,0.0082048,0.0082048,0.0082048
274,1144.66,0.74043,0.49261,0.98613,0.99498,1,0.995,0.74589,0.9589,0.43268,1.45601,0.0081982,0.0081982,0.0081982
275,1148.91,0.72186,0.47297,0.96034,0.99491,1,0.995,0.76251,1.00937,0.42677,1.47151,0.0081916,0.0081916,0.0081916
276,1153.14,0.71761,0.46555,0.97437,0.99721,1,0.995,0.65865,0.99887,0.45218,1.46944,0.008185,0.008185,0.008185
277,1157.62,0.7446,0.4876,0.97313,0.91542,0.98501,0.9875,0.76243,0.84314,0.39084,1.28262,0.0081784,0.0081784,0.0081784
278,1162.82,0.72816,0.49717,0.97411,1,0.99916,0.995,0.76595,0.88824,0.39934,1.24421,0.0081718,0.0081718,0.0081718
279,1168.07,0.72965,0.51045,0.97964,0.99151,0.90909,0.91531,0.7502,1.00397,0.45862,1.41522,0.0081652,0.0081652,0.0081652
280,1172.83,0.70888,0.47818,0.9668,0.99404,1,0.995,0.70935,1.10586,0.48722,1.4405,0.0081586,0.0081586,0.0081586
281,1177.55,0.74172,0.50322,0.98654,0.99327,1,0.995,0.77109,0.82985,0.49211,1.15938,0.008152,0.008152,0.008152
282,1182.22,0.74544,0.49308,0.98116,0.99572,1,0.995,0.80836,0.79215,0.38803,1.1862,0.0081454,0.0081454,0.0081454
283,1187,0.71362,0.48989,0.9766,1,0.99761,0.995,0.81268,0.70752,0.37392,1.1032,0.0081388,0.0081388,0.0081388
284,1191.69,0.71912,0.49817,0.98001,0.99761,0.90909,0.98115,0.84151,0.73882,0.46671,1.12628,0.0081322,0.0081322,0.0081322
285,1196.42,0.73277,0.49433,0.97894,0.99458,1,0.995,0.83142,0.77252,0.4216,1.16509,0.0081256,0.0081256,0.0081256
286,1201.15,0.75449,0.50074,0.99969,0.99305,1,0.995,0.8298,0.76698,0.37591,1.1678,0.008119,0.008119,0.008119
287,1205.84,0.71941,0.48126,0.97094,0.90481,0.90909,0.90951,0.78217,0.64985,0.39892,1.01647,0.0081124,0.0081124,0.0081124
288,1210.39,0.70579,0.49234,0.97668,0.90438,0.90909,0.8776,0.74015,0.70779,0.42078,1.09696,0.0081058,0.0081058,0.0081058
289,1214.94,0.70709,0.48083,0.97523,0.90026,0.90909,0.88222,0.74665,0.7532,0.67715,1.13096,0.0080992,0.0080992,0.0080992
290,1219.67,0.72113,0.49692,0.97208,0.99347,1,0.995,0.80755,0.78025,0.46956,1.19028,0.0080926,0.0080926,0.0080926
291,1224.15,0.71755,0.49883,0.98219,0.90305,0.90909,0.86602,0.72839,0.77494,0.46959,1.16195,0.008086,0.008086,0.008086
292,1228.98,0.72522,0.4865,0.97502,0.90437,0.90909,0.88192,0.69741,1.09826,0.57522,1.45609,0.0080794,0.0080794,0.0080794
293,1234.32,0.72471,0.46629,0.96487,0.99295,0.90909,0.96687,0.73636,1.01172,0.45606,1.25718,0.0080728,0.0080728,0.0080728
294,1240.08,0.70193,0.46216,0.97123,1,0.99554,0.995,0.76481,0.96936,0.5003,1.19187,0.0080662,0.0080662,0.0080662
295,1245.37,0.73133,0.48826,0.97468,1,0.99461,0.995,0.82048,0.7107,0.42094,1.04615,0.0080596,0.0080596,0.0080596
296,1250.74,0.70099,0.47416,0.97796,0.99741,1,0.995,0.80636,0.79467,0.35925,1.13109,0.008053,0.008053,0.008053
297,1255.89,0.71354,0.46571,0.95984,0.99666,1,0.995,0.79298,0.80167,0.33619,1.06578,0.0080464,0.0080464,0.0080464
298,1261.46,0.69392,0.4608,0.9653,0.99536,1,0.995,0.8034,0.81181,0.38822,1.06542,0.0080398,0.0080398,0.0080398
