epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
377,8969.06,0.67268,0.48062,0.96372,0.91606,0.99277,0.9875,0.81769,0.73768,0.45173,1.08116,0.0062776,0.0062776,0.0062776
378,8976.85,0.67365,0.47977,0.96355,1,0.90371,0.9875,0.81408,0.70479,0.45173,1.05036,0.0062677,0.0062677,0.0062677
379,8984.78,0.66789,0.46249,0.96051,1,0.90343,0.98115,0.8201,0.6738,0.41011,1.0371,0.0062578,0.0062578,0.0062578
380,8992.92,0.65962,0.45343,0.9552,1,0.9058,0.98115,0.84193,0.70122,0.39008,1.04309,0.0062479,0.0062479,0.0062479
381,9000.77,0.68295,0.48368,0.97046,0.99477,0.90909,0.92268,0.78423,0.76673,0.39324,1.12706,0.006238,0.006238,0.006238
382,9008.63,0.65953,0.47061,0.9614,0.99669,0.90909,0.92857,0.7803,0.89975,0.54603,1.26374,0.0062281,0.0062281,0.0062281
383,9016.45,0.67821,0.47751,0.95742,0.99498,0.90909,0.92652,0.73137,0.89081,0.39235,1.26285,0.0062182,0.0062182,0.0062182
384,9024.26,0.6447,0.47771,0.95358,0.9927,0.90909,0.91679,0.7207,0.89557,0.39736,1.24274,0.0062083,0.0062083,0.0062083
385,9032.07,0.67745,0.48667,0.96126,0.99513,0.90909,0.91082,0.72439,0.93121,0.41743,1.2685,0.0061984,0.0061984,0.0061984
386,9039.97,0.64616,0.47449,0.9504,0.99562,0.90909,0.90778,0.73083,0.83858,0.41846,1.209,0.0061885,0.0061885,0.0061885
387,9047.76,0.65722,0.47377,0.94681,0.99675,0.90909,0.91063,0.69976,0.88093,0.44942,1.19377,0.0061786,0.0061786,0.0061786
388,9055.56,0.66101,0.46451,0.9502,0.9082,0.90909,0.92039,0.74055,0.85059,0.54768,1.17596,0.0061687,0.0061687,0.0061687
389,9063.36,0.66955,0.47261,0.96026,1,0.9042,0.92652,0.78453,0.86229,0.65857,1.20356,0.0061588,0.0061588,0.0061588
390,9071.15,0.65153,0.4745,0.95336,1,0.90683,0.93105,0.77862,0.76201,0.59598,1.11869,0.0061489,0.0061489,0.0061489
391,9079.03,0.65541,0.46197,0.95629,0.99903,0.90909,0.96687,0.81344,0.75482,0.58749,1.14676,0.006139,0.006139,0.006139
392,9086.9,0.65222,0.46991,0.95544,0.99942,0.90909,0.98115,0.7559,0.875,0.52067,1.23996,0.0061291,0.0061291,0.0061291
393,9094.74,0.64892,0.45039,0.94355,1,0.98283,0.995,0.77056,0.81964,0.51212,1.19299,0.0061192,0.0061192,0.0061192
394,9102.52,0.67098,0.46986,0.96507,0.98991,0.90909,0.93412,0.79749,0.80972,0.64637,1.17501,0.0061093,0.0061093,0.0061093
395,9110.27,0.67819,0.49161,0.96462,1,0.90707,0.98115,0.82148,0.69763,0.54941,1.08727,0.0060994,0.0060994,0.0060994
396,9118.07,0.66989,0.47935,0.96567,0.89609,0.90909,0.96753,0.82282,0.68887,0.44158,1.05732,0.0060895,0.0060895,0.0060895
397,9125.86,0.67797,0.48071,0.95269,0.99484,0.90909,0.92404,0.75832,0.8339,0.5484,1.15536,0.0060796,0.0060796,0.0060796
398,9133.62,0.63718,0.47123,0.95188,0.99489,0.90909,0.92097,0.75454,0.87391,0.48763,1.23627,0.0060697,0.0060697,0.0060697
399,9141.43,0.65011,0.48079,0.94032,0.99404,0.90909,0.92652,0.77706,0.86848,0.4137,1.24751,0.0060598,0.0060598,0.0060598
400,9149.16,0.66445,0.47798,0.95745,0.99253,0.90909,0.92268,0.74764,0.94006,0.39899,1.29908,0.0060499,0.0060499,0.0060499
401,9156.93,0.65964,0.46042,0.95846,1,0.99416,0.995,0.80796,0.80859,0.35313,1.10742,0.00604,0.00604,0.00604
402,9164.8,0.62375,0.44073,0.94254,1,0.99372,0.995,0.81622,0.73136,0.41761,1.02907,0.0060301,0.0060301,0.0060301
403,9172.59,0.65139,0.45063,0.95086,0.91615,0.99375,0.98,0.84374,0.65848,0.39734,0.98756,0.0060202,0.0060202,0.0060202
404,9180.35,0.64213,0.45045,0.94004,1,0.9929,0.995,0.81851,0.714,0.39408,1.01648,0.0060103,0.0060103,0.0060103
405,9188.17,0.62626,0.44903,0.94149,1,0.99287,0.995,0.79803,0.76493,0.41125,1.05971,0.0060004,0.0060004,0.0060004
406,9195.95,0.63611,0.45171,0.9409,1,0.99521,0.995,0.80453,0.78314,0.37484,1.08445,0.0059905,0.0059905,0.0059905
407,9203.71,0.62138,0.45097,0.92609,1,0.99536,0.995,0.85112,0.714,0.36045,1.0476,0.0059806,0.0059806,0.0059806
408,9211.46,0.68196,0.47247,0.951,1,0.99624,0.995,0.88124,0.61533,0.32501,0.98205,0.0059707,0.0059707,0.0059707
409,9219.22,0.65653,0.44473,0.94896,1,0.99411,0.995,0.83533,0.67693,0.35841,0.99726,0.0059608,0.0059608,0.0059608
410,9227,0.62863,0.44556,0.94902,1,0.99432,0.995,0.81132,0.7245,0.38905,1.02033,0.0059509,0.0059509,0.0059509
411,9234.86,0.62317,0.45851,0.95122,0.99524,0.90909,0.91262,0.77239,0.76711,0.40674,1.07911,0.005941,0.005941,0.005941
412,9242.64,0.6679,0.48014,0.96209,0.99581,0.90909,0.91471,0.77178,0.75969,0.3722,1.08005,0.0059311,0.0059311,0.0059311
413,9250.54,0.63345,0.44439,0.94662,1,0.99499,0.995,0.78283,0.7872,0.39863,1.10524,0.0059212,0.0059212,0.0059212
414,9258.29,0.62434,0.45242,0.95092,0.99387,0.90909,0.92097,0.76872,0.80379,0.35735,1.11403,0.0059113,0.0059113,0.0059113
415,9266.09,0.61438,0.43933,0.94069,1,0.90376,0.97571,0.78757,0.79359,0.42788,1.09119,0.0059014,0.0059014,0.0059014
416,9273.81,0.62588,0.45556,0.95388,0.82634,0.90909,0.94571,0.79011,0.79427,0.5008,1.11962,0.0058915,0.0058915,0.0058915
417,9281.6,0.62913,0.45183,0.95171,0.89776,0.90909,0.91138,0.76038,0.90771,0.6787,1.21865,0.0058816,0.0058816,0.0058816
418,9289.33,0.64313,0.46515,0.94593,0.99369,0.90909,0.92652,0.78202,0.83634,0.54331,1.13122,0.0058717,0.0058717,0.0058717
419,9297.09,0.65777,0.45609,0.94876,0.90648,0.90909,0.96753,0.79129,0.82438,0.46191,1.10328,0.0058618,0.0058618,0.0058618
420,9304.85,0.62807,0.44196,0.93429,0.90497,0.90909,0.97297,0.82446,0.73085,0.40195,1.04604,0.0058519,0.0058519,0.0058519
421,9312.71,0.61765,0.45155,0.94927,0.84108,1,0.97297,0.82483,0.73355,0.40695,1.04883,0.005842,0.005842,0.005842
422,9320.51,0.64525,0.45931,0.95914,0.84517,0.99299,0.96731,0.82278,0.68905,0.47372,1.00116,0.0058321,0.0058321,0.0058321
423,9328.48,0.63645,0.45674,0.94359,0.90863,0.90445,0.95117,0.78436,0.71105,0.48971,0.99791,0.0058222,0.0058222,0.0058222
424,9336.3,0.64423,0.43693,0.93939,0.90868,0.90502,0.91138,0.77185,0.71656,0.5079,1.00242,0.0058123,0.0058123,0.0058123
425,9344.14,0.65277,0.46231,0.95112,1,0.90103,0.95214,0.82321,0.70825,0.42204,1.00964,0.0058024,0.0058024,0.0058024
426,9352.01,0.61405,0.43646,0.93535,1,0.90872,0.9875,0.83822,0.68544,0.35404,0.9907,0.0057925,0.0057925,0.0057925
427,9359.85,0.61941,0.43588,0.93309,1,0.90827,0.9875,0.80027,0.78267,0.39598,1.04405,0.0057826,0.0057826,0.0057826
428,9367.62,0.62304,0.43511,0.93367,1,0.99255,0.995,0.80594,0.75124,0.39559,1.04316,0.0057727,0.0057727,0.0057727
429,9375.39,0.62824,0.44546,0.93781,1,0.99573,0.995,0.80464,0.70341,0.35959,1.02006,0.0057628,0.0057628,0.0057628
430,9383.18,0.63547,0.43487,0.93984,1,0.99513,0.995,0.83109,0.66732,0.32854,1.00089,0.0057529,0.0057529,0.0057529
431,9390.95,0.65537,0.47482,0.95605,1,0.99407,0.995,0.81115,0.69417,0.36485,1.00444,0.005743,0.005743,0.005743
432,9398.72,0.65025,0.46026,0.94337,0.99458,0.90909,0.9875,0.82235,0.66008,0.37927,0.98927,0.0057331,0.0057331,0.0057331
433,9406.67,0.64024,0.45144,0.94676,1,0.99379,0.995,0.79996,0.68206,0.36702,0.99949,0.0057232,0.0057232,0.0057232
434,9414.43,0.6494,0.45899,0.9445,1,0.99602,0.995,0.77591,0.79314,0.37844,1.08644,0.0057133,0.0057133,0.0057133
435,9422.26,0.62647,0.45002,0.9461,1,0.99587,0.995,0.78399,0.79205,0.36738,1.12107,0.0057034,0.0057034,0.0057034
436,9430.03,0.64976,0.45262,0.94387,0.98709,1,0.995,0.81264,0.76887,0.37611,1.1773,0.0056935,0.0056935,0.0056935
437,9437.83,0.64078,0.45161,0.95609,0.99397,1,0.995,0.82956,0.65458,0.35022,1.08418,0.0056836,0.0056836,0.0056836
438,9445.63,0.61486,0.43099,0.93928,0.91621,0.99452,0.98,0.85126,0.6302,0.41699,1.01186,0.0056737,0.0056737,0.0056737
439,9453.48,0.62883,0.43901,0.94493,1,0.90445,0.98115,0.84047,0.69992,0.48199,1.01856,0.0056638,0.0056638,0.0056638
440,9461.37,0.60892,0.42063,0.93151,1,0.90649,0.93105,0.79989,0.7035,0.52983,1.01064,0.0056539,0.0056539,0.0056539
441,9469.11,0.61783,0.43318,0.9283,1,0.90819,0.9875,0.85059,0.67293,0.50272,0.9886,0.005644,0.005644,0.005644
442,9476.92,0.66982,0.47702,0.96458,1,0.99174,0.995,0.86838,0.62646,0.38329,0.99765,0.0056341,0.0056341,0.0056341
443,9484.74,0.61324,0.42436,0.94424,0.99854,0.90909,0.9875,0.85909,0.64104,0.38489,1.04908,0.0056242,0.0056242,0.0056242
444,9492.61,0.63338,0.43002,0.9511,0.99987,0.90909,0.9875,0.82447,0.78789,0.42893,1.14427,0.0056143,0.0056143,0.0056143
445,9500.34,0.61485,0.43215,0.94273,1,0.99174,0.995,0.83506,0.71047,0.37716,1.0325,0.0056044,0.0056044,0.0056044
446,9508.1,0.60833,0.42305,0.94097,0.90647,0.90909,0.97297,0.83888,0.65487,0.4282,0.97573,0.0055945,0.0055945,0.0055945
447,9515.88,0.65363,0.45468,0.96083,0.9059,0.90909,0.97297,0.82262,0.62378,0.47882,0.95665,0.0055846,0.0055846,0.0055846
448,9523.64,0.61218,0.42245,0.93325,0.91592,0.99107,0.98,0.84336,0.64687,0.42971,0.96826,0.0055747,0.0055747,0.0055747
449,9531.44,0.61649,0.44873,0.94163,0.91586,0.99033,0.98,0.8159,0.64939,0.45116,0.98623,0.0055648,0.0055648,0.0055648
450,9539.33,0.62637,0.44601,0.94944,0.99556,0.90909,0.9875,0.81345,0.70439,0.42679,1.01241,0.0055549,0.0055549,0.0055549
451,9547.2,0.62903,0.44983,0.93676,0.99534,0.90909,0.971,0.81084,0.7192,0.38729,1.05322,0.005545,0.005545,0.005545
452,9555.07,0.64218,0.44111,0.93543,0.99576,0.90909,0.9875,0.81351,0.74307,0.37633,1.07105,0.0055351,0.0055351,0.0055351
453,9563.04,0.6197,0.42895,0.92666,0.99811,0.90909,0.92975,0.83475,0.75833,0.3929,1.11646,0.0055252,0.0055252,0.0055252
454,9570.84,0.59265,0.4249,0.91978,1,0.90738,0.9325,0.83185,0.69669,0.37041,1.06966,0.0055153,0.0055153,0.0055153
455,9578.68,0.63894,0.43043,0.94516,1,0.96901,0.995,0.82775,0.69822,0.41485,1.03722,0.0055054,0.0055054,0.0055054
456,9586.57,0.64908,0.43697,0.95179,1,0.96729,0.995,0.81771,0.77912,0.41606,1.08714,0.0054955,0.0054955,0.0054955
457,9594.38,0.60765,0.41067,0.93254,0.99036,0.90909,0.94036,0.79661,0.84423,0.43811,1.14621,0.0054856,0.0054856,0.0054856
458,9602.27,0.62329,0.44446,0.94247,0.99387,0.90909,0.9325,0.80824,0.81576,0.3959,1.12934,0.0054757,0.0054757,0.0054757
459,9610.08,0.62163,0.42583,0.93266,1,0.99066,0.995,0.82046,0.83991,0.40604,1.1516,0.0054658,0.0054658,0.0054658
460,9617.8,0.61401,0.43927,0.93119,1,0.90708,0.97571,0.81346,0.78197,0.43915,1.13547,0.0054559,0.0054559,0.0054559
461,9625.52,0.61952,0.43774,0.94523,1,0.90633,0.9875,0.83939,0.70463,0.45723,1.09674,0.005446,0.005446,0.005446
462,9633.27,0.60525,0.42587,0.93362,1,0.90688,0.98115,0.82102,0.68438,0.44627,1.06863,0.0054361,0.0054361,0.0054361
463,9641.15,0.61001,0.43753,0.94254,0.99894,0.90909,0.971,0.81911,0.65948,0.41689,1.06469,0.0054262,0.0054262,0.0054262
464,9648.98,0.61414,0.4149,0.94057,0.99674,0.90909,0.96,0.81803,0.74199,0.47375,1.11216,0.0054163,0.0054163,0.0054163
465,9656.79,0.61074,0.41736,0.93341,0.99599,0.90909,0.97571,0.81875,0.7464,0.45628,1.08971,0.0054064,0.0054064,0.0054064
466,9664.6,0.62412,0.44649,0.94971,0.99659,0.90909,0.98115,0.79013,0.7426,0.40381,1.07673,0.0053965,0.0053965,0.0053965
467,9672.39,0.60465,0.42213,0.93836,0.99738,0.90909,0.9275,0.78294,0.78643,0.39716,1.08703,0.0053866,0.0053866,0.0053866
468,9680.54,0.62344,0.43595,0.93947,0.99879,0.90909,0.92652,0.76494,0.81502,0.42502,1.10681,0.0053767,0.0053767,0.0053767
469,9687.82,0.59047,0.41944,0.93907,0.99801,0.90909,0.93412,0.76375,0.83388,0.44375,1.1791,0.0053668,0.0053668,0.0053668
470,9695.25,0.62505,0.41628,0.94689,1,0.99305,0.995,0.77583,0.82867,0.41513,1.20409,0.0053569,0.0053569,0.0053569
471,9702.58,0.64579,0.45699,0.94163,0.99473,0.90909,0.9275,0.74447,0.8029,0.41553,1.17763,0.005347,0.005347,0.005347
472,9709.96,0.55686,0.40668,0.92149,0.99873,0.90909,0.9275,0.7523,0.8347,0.45046,1.20691,0.0053371,0.0053371,0.0053371
473,9717.4,0.58167,0.41308,0.92639,1,0.90651,0.96,0.7766,0.73115,0.45858,1.07445,0.0053272,0.0053272,0.0053272
474,9724.81,0.60782,0.45136,0.94086,1,0.90373,0.971,0.82461,0.68921,0.42642,1.04347,0.0053173,0.0053173,0.0053173
475,9732.11,0.59892,0.42919,0.92323,1,0.90576,0.96687,0.84529,0.64228,0.42952,1.03212,0.0053074,0.0053074,0.0053074
476,9739.42,0.60684,0.42433,0.92776,0.99996,0.90909,0.96324,0.86827,0.61985,0.43006,1.02318,0.0052975,0.0052975,0.0052975
477,9746.68,0.60996,0.41579,0.93569,0.99651,0.90909,0.93594,0.85418,0.61256,0.41938,0.9896,0.0052876,0.0052876,0.0052876
478,9754.03,0.58137,0.42779,0.91764,0.99591,0.90909,0.9875,0.83842,0.70127,0.43031,1.0501,0.0052777,0.0052777,0.0052777
479,9761.47,0.61526,0.42433,0.93407,0.99556,0.90909,0.93594,0.84235,0.696,0.3868,1.0747,0.0052678,0.0052678,0.0052678
480,9768.64,0.59116,0.42124,0.9316,0.99508,0.90909,0.98115,0.82423,0.68982,0.39598,1.04959,0.0052579,0.0052579,0.0052579
481,9775.99,0.59597,0.4403,0.93382,0.99501,0.90909,0.9875,0.86013,0.62798,0.36589,0.99367,0.005248,0.005248,0.005248
482,9784.71,0.60905,0.44329,0.93204,0.99371,0.90909,0.9875,0.8659,0.63093,0.38422,0.99851,0.0052381,0.0052381,0.0052381
483,9793.91,0.59007,0.41774,0.91522,1,0.99332,0.995,0.83324,0.70325,0.39005,1.03849,0.0052282,0.0052282,0.0052282
484,9801.49,0.60566,0.41706,0.92391,1,0.99301,0.995,0.84386,0.66666,0.35062,1.02282,0.0052183,0.0052183,0.0052183
485,9809.05,0.61017,0.42833,0.93319,1,0.99258,0.995,0.84376,0.64613,0.32428,1.02745,0.0052084,0.0052084,0.0052084
486,9816.61,0.59393,0.42057,0.92717,0.99917,0.90909,0.9875,0.8421,0.64364,0.33724,1.01944,0.0051985,0.0051985,0.0051985
487,9824.07,0.60085,0.42284,0.93733,0.99773,0.90909,0.97571,0.84433,0.64914,0.36546,1.02133,0.0051886,0.0051886,0.0051886
488,9831.46,0.59442,0.4227,0.92409,0.99545,0.90909,0.96324,0.83333,0.64776,0.38316,1.03977,0.0051787,0.0051787,0.0051787
489,9838.87,0.59875,0.41925,0.94095,0.99503,0.90909,0.93914,0.82934,0.65305,0.41255,1.08306,0.0051688,0.0051688,0.0051688
490,9846.28,0.60178,0.41762,0.93678,0.99554,0.90909,0.95711,0.81907,0.70278,0.42376,1.08362,0.0051589,0.0051589,0.0051589
491,9853.71,0.58629,0.40795,0.92594,0.99556,0.90909,0.96324,0.85987,0.63135,0.40622,1.0029,0.005149,0.005149,0.005149
492,9861.25,0.61079,0.429,0.93636,0.9949,0.90909,0.96324,0.85425,0.6534,0.39955,0.99347,0.0051391,0.0051391,0.0051391
493,9868.72,0.61175,0.42311,0.9399,0.99403,0.90909,0.9545,0.81656,0.69397,0.42745,1.02447,0.0051292,0.0051292,0.0051292
494,9876.37,0.61049,0.43616,0.93242,0.99294,0.90909,0.94167,0.79023,0.73425,0.4394,1.05117,0.0051193,0.0051193,0.0051193
495,9883.86,0.62569,0.42922,0.94328,0.99314,0.90909,0.92047,0.77529,0.83197,0.45171,1.12726,0.0051094,0.0051094,0.0051094
496,9891.41,0.60088,0.4184,0.93363,0.99348,0.90909,0.92268,0.77567,0.84924,0.38028,1.15006,0.0050995,0.0050995,0.0050995
497,9898.78,0.61697,0.42545,0.93739,0.99441,0.90909,0.9545,0.79317,0.81702,0.4337,1.14058,0.0050896,0.0050896,0.0050896
498,9906.32,0.60356,0.42109,0.93095,0.99399,0.90909,0.9275,0.80599,0.73218,0.45661,1.0623,0.0050797,0.0050797,0.0050797
499,9913.74,0.571,0.39292,0.91865,0.99426,0.90909,0.96,0.81729,0.72242,0.49758,1.03234,0.0050698,0.0050698,0.0050698
500,9921.21,0.6108,0.43109,0.92741,0.99427,0.90909,0.98115,0.81364,0.71939,0.44399,1.03385,0.0050599,0.0050599,0.0050599
501,9928.8,0.58493,0.42627,0.93858,0.99445,0.90909,0.98115,0.84517,0.70868,0.39294,1.04439,0.00505,0.00505,0.00505
502,9936.31,0.5851,0.40396,0.93243,1,0.9944,0.995,0.82274,0.77232,0.4021,1.14814,0.0050401,0.0050401,0.0050401
503,9943.8,0.61518,0.4189,0.92603,1,0.99449,0.995,0.79605,0.87345,0.40979,1.2676,0.0050302,0.0050302,0.0050302
504,9951.35,0.59605,0.42629,0.92678,1,0.99506,0.995,0.77272,0.90867,0.40145,1.31084,0.0050203,0.0050203,0.0050203
505,9958.68,0.58026,0.42657,0.92984,0.99356,0.90909,0.93594,0.76034,0.88971,0.414,1.26387,0.0050104,0.0050104,0.0050104
506,9966.17,0.6081,0.42779,0.93446,0.99473,0.90909,0.94308,0.79775,0.8375,0.44099,1.28285,0.0050005,0.0050005,0.0050005
507,9973.58,0.56101,0.40309,0.91524,0.9949,0.90909,0.94308,0.8095,0.7373,0.41026,1.209,0.0049906,0.0049906,0.0049906
508,9981.11,0.58736,0.41997,0.93191,0.99507,0.90909,0.94625,0.82303,0.75548,0.43525,1.20424,0.0049807,0.0049807,0.0049807
509,9988.59,0.57721,0.41556,0.91323,0.99504,0.90909,0.98115,0.82887,0.76228,0.40897,1.18476,0.0049708,0.0049708,0.0049708
510,9996.06,0.59679,0.41649,0.92019,0.9949,0.90909,0.9875,0.82746,0.71247,0.38396,1.12253,0.0049609,0.0049609,0.0049609
511,10003.5,0.5971,0.41161,0.92884,1,0.99456,0.995,0.86625,0.65502,0.36831,1.07913,0.004951,0.004951,0.004951
512,10011,0.56801,0.41419,0.91349,1,0.99465,0.995,0.86239,0.6478,0.37055,1.05332,0.0049411,0.0049411,0.0049411
513,10018.4,0.59672,0.41129,0.93263,0.99473,0.90909,0.9875,0.83757,0.68868,0.41229,1.06034,0.0049312,0.0049312,0.0049312
514,10025.9,0.5959,0.4344,0.94048,0.9947,0.90909,0.9545,0.82557,0.7064,0.47338,1.07787,0.0049213,0.0049213,0.0049213
515,10033.5,0.58009,0.40463,0.92193,0.99462,0.90909,0.95214,0.81161,0.72191,0.50094,1.09607,0.0049114,0.0049114,0.0049114
516,10041,0.57545,0.39432,0.91548,0.99453,0.90909,0.9545,0.78384,0.73634,0.51899,1.1195,0.0049015,0.0049015,0.0049015
517,10048.4,0.56517,0.37764,0.91793,0.99442,0.90909,0.96687,0.74445,0.80784,0.55261,1.17156,0.0048916,0.0048916,0.0048916
518,10055.9,0.60542,0.41641,0.92572,0.99441,0.90909,0.98115,0.77428,0.84715,0.50004,1.20946,0.0048817,0.0048817,0.0048817
519,10063.5,0.60834,0.43159,0.94808,0.99362,0.90909,0.938,0.83204,0.75785,0.41378,1.14785,0.0048718,0.0048718,0.0048718
520,10071.2,0.57393,0.40735,0.91989,0.9154,0.98486,0.9875,0.87208,0.6908,0.36435,1.10863,0.0048619,0.0048619,0.0048619
521,10078.6,0.60667,0.42954,0.93382,0.99417,0.90909,0.97571,0.85513,0.70032,0.36681,1.10534,0.004852,0.004852,0.004852
522,10086,0.58786,0.42172,0.93912,0.99534,0.90909,0.98115,0.83582,0.71406,0.37673,1.10419,0.0048421,0.0048421,0.0048421
523,10093.4,0.57811,0.39597,0.92914,0.995,0.90909,0.9875,0.8251,0.69076,0.39364,1.05589,0.0048322,0.0048322,0.0048322
524,10100.9,0.58951,0.41877,0.92493,1,0.99454,0.995,0.83648,0.65745,0.3856,1.01067,0.0048223,0.0048223,0.0048223
525,10108.4,0.56694,0.4165,0.93234,1,0.99414,0.995,0.79898,0.86358,0.46246,1.14397,0.0048124,0.0048124,0.0048124
526,10116,0.57116,0.41181,0.91823,1,0.9989,0.995,0.79961,0.85531,0.43966,1.12831,0.0048025,0.0048025,0.0048025
527,10123.4,0.57044,0.39608,0.9183,0.99626,1,0.995,0.81073,0.78921,0.4068,1.06319,0.0047926,0.0047926,0.0047926
528,10130.8,0.58537,0.42888,0.93082,1,0.99932,0.995,0.78526,0.81263,0.39086,1.07528,0.0047827,0.0047827,0.0047827
529,10138.2,0.61273,0.42211,0.9386,1,0.99632,0.995,0.80128,0.78426,0.41315,1.06298,0.0047728,0.0047728,0.0047728
530,10145.6,0.55008,0.38349,0.91933,1,0.99123,0.995,0.82456,0.71487,0.36727,1.02902,0.0047629,0.0047629,0.0047629
531,10153.1,0.55862,0.38883,0.92244,0.99669,0.90909,0.9875,0.81279,0.69965,0.40751,1.02329,0.004753,0.004753,0.004753
532,10160.5,0.58615,0.42623,0.92216,0.99596,0.90909,0.9875,0.84395,0.68064,0.40069,0.99652,0.0047431,0.0047431,0.0047431
533,10168.1,0.58372,0.41318,0.91697,0.99525,0.90909,0.9875,0.85413,0.65926,0.36603,0.9887,0.0047332,0.0047332,0.0047332
534,10175.5,0.58655,0.40138,0.92322,0.99502,0.90909,0.9875,0.84465,0.67586,0.37061,1.00895,0.0047233,0.0047233,0.0047233
535,10183.1,0.58832,0.42314,0.92589,0.99462,0.90909,0.9875,0.8527,0.7062,0.37327,1.0305,0.0047134,0.0047134,0.0047134
536,10190.5,0.59745,0.42564,0.92691,0.99381,0.90909,0.9875,0.85902,0.69576,0.36396,1.00529,0.0047035,0.0047035,0.0047035
537,10198,0.57929,0.39886,0.91518,0.99408,0.90909,0.98115,0.85507,0.63782,0.35852,0.97354,0.0046936,0.0046936,0.0046936
538,10205.5,0.57057,0.41525,0.91311,0.99416,0.90909,0.98115,0.85533,0.64755,0.37007,0.98105,0.0046837,0.0046837,0.0046837
539,10213,0.57855,0.41098,0.93221,0.9942,0.90909,0.9875,0.8501,0.68377,0.42677,1.02667,0.0046738,0.0046738,0.0046738
540,10220.5,0.57038,0.40595,0.91995,0.99422,0.90909,0.98115,0.84692,0.70995,0.42071,1.06654,0.0046639,0.0046639,0.0046639
541,10227.9,0.57448,0.40092,0.9227,0.99445,0.90909,0.98115,0.81889,0.711,0.41823,1.04405,0.004654,0.004654,0.004654
542,10235.4,0.58641,0.41819,0.92965,0.99467,0.90909,0.98115,0.81218,0.74241,0.45723,1.05994,0.0046441,0.0046441,0.0046441
543,10242.8,0.57829,0.43748,0.93294,0.99494,0.90909,0.98115,0.81998,0.77852,0.46351,1.093,0.0046342,0.0046342,0.0046342
544,10250.2,0.6062,0.43295,0.93775,0.99519,0.90909,0.98115,0.81753,0.82032,0.48305,1.13722,0.0046243,0.0046243,0.0046243
545,10257.7,0.56429,0.3959,0.92188,0.99478,0.90909,0.98115,0.78878,0.85088,0.47708,1.16319,0.0046144,0.0046144,0.0046144
546,10265.2,0.58535,0.41047,0.91549,0.99454,0.90909,0.9875,0.79805,0.84065,0.45126,1.15821,0.0046045,0.0046045,0.0046045
547,10272.6,0.56238,0.40041,0.9226,1,0.99439,0.995,0.79894,0.82033,0.429,1.14182,0.0045946,0.0045946,0.0045946
548,10280.1,0.56872,0.39095,0.91808,1,0.99431,0.995,0.81018,0.8089,0.4258,1.1178,0.0045847,0.0045847,0.0045847
549,10287.6,0.56987,0.40892,0.92298,1,0.99427,0.995,0.81643,0.80494,0.40827,1.10496,0.0045748,0.0045748,0.0045748
550,10295.1,0.52862,0.38071,0.90175,1,0.9936,0.995,0.79333,0.79563,0.39558,1.10757,0.0045649,0.0045649,0.0045649
551,10302.5,0.55884,0.38574,0.9153,1,0.9929,0.995,0.81724,0.79678,0.36768,1.12754,0.004555,0.004555,0.004555
552,10309.9,0.57003,0.4183,0.92136,1,0.99422,0.995,0.81671,0.80868,0.36493,1.13569,0.0045451,0.0045451,0.0045451
553,10317.3,0.56674,0.39797,0.92205,1,0.99542,0.995,0.82605,0.77387,0.32908,1.09852,0.0045352,0.0045352,0.0045352
554,10327.2,0.56056,0.40256,0.92093,1,0.99264,0.995,0.83569,0.73953,0.32145,1.08423,0.0045253,0.0045253,0.0045253
555,10343.4,0.55997,0.38936,0.91861,1,0.99246,0.995,0.84613,0.73046,0.33123,1.08091,0.0045154,0.0045154,0.0045154
556,10352.6,0.54461,0.38593,0.90618,0.99447,0.90909,0.9875,0.84358,0.74049,0.34912,1.0994,0.0045055,0.0045055,0.0045055
557,10360.4,0.55764,0.39513,0.92361,0.99294,0.90909,0.9875,0.84512,0.72661,0.33405,1.10357,0.0044956,0.0044956,0.0044956
558,10368.2,0.56289,0.39357,0.92488,1,0.99593,0.995,0.87393,0.71343,0.32642,1.1171,0.0044857,0.0044857,0.0044857
559,10376,0.57349,0.4123,0.91853,1,0.99515,0.995,0.85586,0.66749,0.30992,1.06054,0.0044758,0.0044758,0.0044758
560,10383.7,0.58121,0.41518,0.92567,0.9951,0.90909,0.9875,0.85307,0.65643,0.32543,1.01681,0.0044659,0.0044659,0.0044659
561,10391.5,0.5738,0.41659,0.91557,0.99499,0.90909,0.9875,0.82713,0.688,0.34266,1.03802,0.004456,0.004456,0.004456
562,10399.2,0.57593,0.40244,0.93582,0.99484,0.90909,0.9875,0.82761,0.70427,0.35239,1.05682,0.0044461,0.0044461,0.0044461
563,10407.1,0.58245,0.40403,0.93725,0.91563,0.98756,0.9875,0.82959,0.6997,0.34795,1.05835,0.0044362,0.0044362,0.0044362
564,10414.8,0.57561,0.40696,0.92879,0.91578,0.98935,0.9875,0.82671,0.73017,0.36964,1.09083,0.0044263,0.0044263,0.0044263
565,10422.8,0.55731,0.39145,0.91722,0.91582,0.98983,0.9875,0.82176,0.77483,0.36196,1.11488,0.0044164,0.0044164,0.0044164
566,10430.5,0.56552,0.4009,0.91547,0.99087,0.90909,0.98115,0.83444,0.78632,0.38752,1.11763,0.0044065,0.0044065,0.0044065
