epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,1431.96,0.8702,0.63311,1.05786,0.99522,0.90909,0.98115,0.79196,0.74983,0.49835,1.05686,0.008746,0.008746,0.008746
192,1438.55,0.87084,0.63964,1.05197,0.99411,1,0.995,0.82244,0.63606,0.39777,0.97997,0.0087394,0.0087394,0.0087394
193,1445.06,0.8796,0.62717,1.05751,0.99636,1,0.995,0.84966,0.68456,0.43152,1.02361,0.0087328,0.0087328,0.0087328
194,1451.66,0.86668,0.62163,1.05254,0.90315,0.90909,0.96479,0.82875,0.68285,0.47548,1.05248,0.0087262,0.0087262,0.0087262
195,1458.38,0.89454,0.64252,1.06361,0.99157,0.90909,0.90872,0.81031,0.75925,0.54494,1.11425,0.0087196,0.0087196,0.0087196
196,1464.93,0.87172,0.6016,1.04313,0.9786,0.90909,0.97571,0.81361,0.70534,0.42587,1.054,0.008713,0.008713,0.008713
197,1471.55,0.80286,0.58349,1.0125,1,0.99365,0.995,0.80328,0.68195,0.41092,1.03955,0.0087064,0.0087064,0.0087064
198,1478.18,0.82782,0.5714,1.01361,0.97732,0.90909,0.90728,0.7627,0.81926,0.52539,1.12791,0.0086998,0.0086998,0.0086998
199,1484.74,0.84293,0.60967,1.02467,1,0.90448,0.96324,0.79537,0.7549,0.59158,1.0585,0.0086932,0.0086932,0.0086932
200,1491.31,0.86304,0.60008,1.03352,1,0.99121,0.995,0.82648,0.75604,0.44977,1.04224,0.0086866,0.0086866,0.0086866
201,1497.87,0.85981,0.62973,1.05067,0.89546,0.90909,0.96282,0.82565,0.70892,0.53117,1.05819,0.00868,0.00868,0.00868
202,1504.5,0.85709,0.61486,1.05108,0.99567,0.90909,0.916,0.77024,0.77418,0.62343,1.15263,0.0086734,0.0086734,0.0086734
203,1511.14,0.85395,0.62248,1.03006,1,0.99522,0.995,0.8258,0.74837,0.44384,1.04244,0.0086668,0.0086668,0.0086668
204,1517.72,0.89075,0.63306,1.05144,1,0.99783,0.995,0.83988,0.73337,0.43556,1.07396,0.0086602,0.0086602,0.0086602
205,1524.27,0.84746,0.63142,1.03318,0.99533,1,0.995,0.79826,0.83017,0.4444,1.12287,0.0086536,0.0086536,0.0086536
206,1531.02,0.84397,0.60917,1.03713,1,0.99424,0.995,0.82925,0.81169,0.48617,1.10804,0.008647,0.008647,0.008647
207,1537.64,0.80533,0.56642,0.99691,0.99458,0.90909,0.92333,0.7607,0.83435,0.55298,1.14903,0.0086404,0.0086404,0.0086404
208,1544.17,0.8375,0.61245,1.02712,1,0.99402,0.995,0.80775,0.71246,0.42624,1.04295,0.0086338,0.0086338,0.0086338
209,1550.75,0.84691,0.61173,1.05601,1,0.99329,0.995,0.84017,0.66884,0.39639,0.96565,0.0086272,0.0086272,0.0086272
210,1557.33,0.86442,0.6175,1.06062,0.99389,0.90909,0.98115,0.77489,0.81983,0.41978,1.13403,0.0086206,0.0086206,0.0086206
211,1563.91,0.8495,0.60782,1.04251,0.99164,0.90909,0.91339,0.72303,0.87501,0.56795,1.21591,0.008614,0.008614,0.008614
212,1570.51,0.82789,0.5993,1.02642,0.91636,0.99632,0.9875,0.72145,0.84596,0.54319,1.11502,0.0086074,0.0086074,0.0086074
213,1577.03,0.85676,0.60159,1.03545,0.9937,0.90909,0.9875,0.85759,0.67318,0.5101,0.98863,0.0086008,0.0086008,0.0086008
214,1583.57,0.82492,0.60168,1.0212,1,0.99915,0.995,0.87584,0.52676,0.35663,0.94266,0.0085942,0.0085942,0.0085942
215,1590.15,0.83144,0.57596,1.02209,0.91654,0.99849,0.9875,0.87525,0.58855,0.41627,0.9597,0.0085876,0.0085876,0.0085876
216,1596.73,0.82799,0.59502,1.0135,1,0.99908,0.995,0.85698,0.62607,0.37397,0.97305,0.008581,0.008581,0.008581
217,1603.38,0.82282,0.57583,1.03057,0.99967,1,0.995,0.83692,0.73227,0.38646,1.06666,0.0085744,0.0085744,0.0085744
218,1609.89,0.7941,0.5714,1.00517,1,0.99554,0.995,0.81796,0.66866,0.37015,1.02185,0.0085678,0.0085678,0.0085678
219,1616.49,0.83599,0.60099,1.03193,0.99708,1,0.995,0.80816,0.81648,0.40288,1.15022,0.0085612,0.0085612,0.0085612
220,1623.11,0.84088,0.59654,1.04201,0.99476,1,0.995,0.878,0.70425,0.38144,1.06925,0.0085546,0.0085546,0.0085546
221,1629.98,0.81735,0.58815,1.02303,1,0.99651,0.995,0.83572,0.79661,0.45938,1.13381,0.008548,0.008548,0.008548
222,1636.62,0.817,0.60249,1.02727,1,0.99642,0.995,0.81903,0.78748,0.4466,1.09302,0.0085414,0.0085414,0.0085414
223,1643.21,0.84375,0.59701,1.02305,1,0.99681,0.995,0.87421,0.67915,0.42423,1.0335,0.0085348,0.0085348,0.0085348
224,1649.84,0.81282,0.57754,1.01991,0.99445,0.90909,0.97571,0.86906,0.58064,0.42628,0.95318,0.0085282,0.0085282,0.0085282
225,1656.52,0.83777,0.59887,1.04293,0.99495,0.90909,0.98115,0.80522,0.67898,0.37924,1.00377,0.0085216,0.0085216,0.0085216
226,1663.48,0.82564,0.59864,1.04128,1,0.99633,0.995,0.81058,0.72707,0.37918,1.08475,0.008515,0.008515,0.008515
227,1670.44,0.79793,0.56181,1.02811,1,0.9992,0.995,0.82865,0.74768,0.38522,1.06043,0.0085084,0.0085084,0.0085084
228,1677.08,0.77893,0.56185,1.01681,1,0.99481,0.995,0.84591,0.70131,0.40444,1.02391,0.0085018,0.0085018,0.0085018
229,1683.61,0.81747,0.57332,1.00694,0.99445,0.90909,0.9875,0.84827,0.68118,0.44517,1.05512,0.0084952,0.0084952,0.0084952
230,1690.16,0.79818,0.59415,1.0185,0.99409,0.90909,0.938,0.84429,0.66799,0.43556,1.02791,0.0084886,0.0084886,0.0084886
231,1696.79,0.81888,0.57704,1.01918,1,0.89951,0.93329,0.76818,0.81941,0.51116,1.07136,0.008482,0.008482,0.008482
232,1703.36,0.79307,0.5883,1.0143,1,0.90571,0.95214,0.81906,0.70733,0.47214,1.0859,0.0084754,0.0084754,0.0084754
233,1709.97,0.79524,0.5594,1.00364,0.90782,0.89636,0.95505,0.80037,0.84463,0.57686,1.25286,0.0084688,0.0084688,0.0084688
234,1716.55,0.79327,0.56513,1.01603,0.91606,0.99267,0.9875,0.81902,0.70503,0.38599,1.0616,0.0084622,0.0084622,0.0084622
235,1723.1,0.82509,0.59384,1.01781,0.90343,0.90909,0.91744,0.74031,0.76847,0.5836,1.08308,0.0084556,0.0084556,0.0084556
236,1729.65,0.7914,0.57304,1.01534,1,0.90232,0.96687,0.7882,0.76011,0.61269,1.08741,0.008449,0.008449,0.008449
237,1736.28,0.78191,0.56815,1.00004,1,0.90321,0.92857,0.86462,0.57809,0.60355,0.99054,0.0084424,0.0084424,0.0084424
238,1742.97,0.80183,0.57721,1.01122,1,0.90304,0.938,0.83165,0.55468,0.566,0.98813,0.0084358,0.0084358,0.0084358
239,1749.51,0.80924,0.58342,1.01988,0.91614,0.99363,0.9875,0.85693,0.65339,0.43694,1.0244,0.0084292,0.0084292,0.0084292
240,1756.06,0.81027,0.57829,1.00882,0.91591,0.99097,0.9875,0.78905,0.73197,0.47196,1.05022,0.0084226,0.0084226,0.0084226
241,1762.62,0.79328,0.58586,1.02206,1,0.99442,0.995,0.8351,0.64907,0.40169,0.99023,0.008416,0.008416,0.008416
242,1769.2,0.78551,0.5696,1.01019,0.99549,0.90909,0.9875,0.83954,0.64821,0.51532,0.9905,0.0084094,0.0084094,0.0084094
243,1775.85,0.79777,0.59751,1.03045,0.90113,0.90909,0.88026,0.77313,0.71054,0.59653,1.08001,0.0084028,0.0084028,0.0084028
244,1782.42,0.80287,0.57465,1.00698,1,0.9068,0.93412,0.76452,0.74428,0.52967,1.06115,0.0083962,0.0083962,0.0083962
245,1788.95,0.7899,0.54512,1.01256,1,0.99332,0.995,0.76539,0.8684,0.46853,1.15055,0.0083896,0.0083896,0.0083896
246,1795.55,0.77775,0.56755,1.01134,0.98637,0.90909,0.971,0.79593,0.77459,0.46192,1.12827,0.008383,0.008383,0.008383
247,1802.16,0.79723,0.57123,1.01124,0.99334,0.90909,0.9325,0.70656,0.95926,0.62933,1.34819,0.0083764,0.0083764,0.0083764
248,1808.7,0.78179,0.569,1.00013,0.99439,0.90909,0.92404,0.71422,0.93869,0.45167,1.26139,0.0083698,0.0083698,0.0083698
249,1815.38,0.82731,0.60059,1.02635,0.99481,0.90909,0.92268,0.76045,0.76598,0.59463,1.07089,0.0083632,0.0083632,0.0083632
250,1821.98,0.77422,0.56344,1.00233,0.99236,0.90909,0.938,0.81926,0.71187,0.57671,1.02564,0.0083566,0.0083566,0.0083566
251,1828.54,0.76872,0.58034,1.00879,0.99737,0.90909,0.938,0.79523,0.80613,0.66387,1.16669,0.00835,0.00835,0.00835
252,1835.06,0.7824,0.56663,0.99786,0.99508,0.90909,0.97571,0.80207,0.71567,0.45247,1.04503,0.0083434,0.0083434,0.0083434
253,1841.62,0.76904,0.55013,0.99301,1,0.99396,0.995,0.73692,0.82849,0.45076,1.07799,0.0083368,0.0083368,0.0083368
254,1848.14,0.81516,0.5913,1.0163,0.99325,0.90909,0.98115,0.70442,0.85715,0.42673,1.14053,0.0083302,0.0083302,0.0083302
255,1854.71,0.7598,0.55225,0.99923,0.99433,0.90909,0.98115,0.80568,0.69425,0.46169,1.0252,0.0083236,0.0083236,0.0083236
256,1861.21,0.7647,0.53579,0.99461,1,0.99958,0.995,0.82248,0.78554,0.37707,1.06893,0.008317,0.008317,0.008317
257,1867.8,0.77476,0.57123,1.00687,1,0.99423,0.995,0.83412,0.70962,0.37682,1.03131,0.0083104,0.0083104,0.0083104
258,1874.45,0.80995,0.58031,1.01731,0.91505,0.90909,0.98115,0.83704,0.63891,0.44971,1.03506,0.0083038,0.0083038,0.0083038
259,1881.04,0.79307,0.57789,1.01509,0.90408,0.90909,0.94364,0.82112,0.63425,0.48589,1.0136,0.0082972,0.0082972,0.0082972
260,1887.57,0.73973,0.54154,0.98919,0.90373,0.90909,0.93807,0.7904,0.70346,0.50766,1.05083,0.0082906,0.0082906,0.0082906
261,1894.11,0.78394,0.57547,1.00728,0.99434,0.90909,0.96687,0.79658,0.78566,0.51778,1.09918,0.008284,0.008284,0.008284
262,1900.74,0.77895,0.58197,1.00359,0.99874,0.90909,0.971,0.79279,0.77121,0.48989,1.06156,0.0082774,0.0082774,0.0082774
263,1907.34,0.78573,0.556,1.02009,0.99853,0.90909,0.92,0.80826,0.78961,0.59857,1.18983,0.0082708,0.0082708,0.0082708
264,1913.96,0.76094,0.5561,0.98516,0.99376,0.90909,0.9248,0.82572,0.67593,0.5312,1.07456,0.0082642,0.0082642,0.0082642
265,1920.54,0.77132,0.54778,1.00261,0.99462,0.90909,0.92562,0.82408,0.65081,0.4758,1.00946,0.0082576,0.0082576,0.0082576
266,1927.12,0.76933,0.54516,0.99078,1,0.90484,0.91169,0.82417,0.66153,0.58589,1.01428,0.008251,0.008251,0.008251
267,1933.75,0.8073,0.60065,1.02784,0.99501,0.90909,0.93105,0.80921,0.70123,0.61254,1.07226,0.0082444,0.0082444,0.0082444
268,1940.31,0.75994,0.55674,1.00789,0.99495,0.90909,0.9875,0.84733,0.63611,0.42301,1.01469,0.0082378,0.0082378,0.0082378
269,1947.03,0.75898,0.54069,0.99361,1,0.99333,0.995,0.83971,0.66806,0.38483,1.03905,0.0082312,0.0082312,0.0082312
270,1953.6,0.76107,0.53261,0.99743,1,0.99369,0.995,0.82071,0.73329,0.42221,1.0952,0.0082246,0.0082246,0.0082246
271,1960.16,0.7506,0.52965,0.98507,1,0.99456,0.995,0.8531,0.68073,0.41449,1.11205,0.008218,0.008218,0.008218
272,1966.72,0.76917,0.53544,0.99899,1,0.99389,0.995,0.841,0.74522,0.40436,1.07421,0.0082114,0.0082114,0.0082114
273,1973.32,0.78436,0.55087,1.01225,0.91642,1,0.9875,0.85055,0.76433,0.41005,1.06367,0.0082048,0.0082048,0.0082048
274,1980.05,0.76718,0.55237,0.99739,0.99468,1,0.995,0.82267,0.74602,0.34932,1.08824,0.0081982,0.0081982,0.0081982
275,1986.63,0.80214,0.56989,0.99716,0.99546,1,0.995,0.81199,0.76352,0.41783,1.05231,0.0081916,0.0081916,0.0081916
276,1993.24,0.76813,0.54917,1.00744,0.99354,1,0.995,0.79811,0.80691,0.39973,1.07764,0.008185,0.008185,0.008185
277,1999.77,0.75597,0.54287,0.99878,0.99446,0.90909,0.9875,0.80638,0.78981,0.43952,1.14231,0.0081784,0.0081784,0.0081784
278,2006.35,0.78019,0.54766,0.99858,1,0.99053,0.995,0.76721,0.85483,0.46365,1.27302,0.0081718,0.0081718,0.0081718
279,2012.96,0.788,0.56239,1.01157,0.9944,0.90909,0.98115,0.79914,0.91164,0.47653,1.23342,0.0081652,0.0081652,0.0081652
280,2019.6,0.74436,0.52557,0.99408,0.99254,0.81818,0.96753,0.82546,0.6972,0.55809,1.02791,0.0081586,0.0081586,0.0081586
281,2026.15,0.78512,0.5484,1.00413,1,0.90112,0.9875,0.80129,0.75726,0.4328,1.04886,0.008152,0.008152,0.008152
282,2032.74,0.75884,0.52089,0.99123,1,0.99387,0.995,0.84017,0.65778,0.3614,1.00007,0.0081454,0.0081454,0.0081454
283,2039.35,0.75499,0.5431,0.99143,1,0.99359,0.995,0.8717,0.65392,0.40061,1.02273,0.0081388,0.0081388,0.0081388
284,2045.97,0.7511,0.54198,0.99904,0.97835,0.90909,0.96687,0.84325,0.70122,0.52026,1.04715,0.0081322,0.0081322,0.0081322
285,2052.59,0.71988,0.51208,0.98493,1,0.9025,0.96687,0.72839,0.93287,0.57649,1.24925,0.0081256,0.0081256,0.0081256
286,2059.21,0.75896,0.53554,0.99268,1,0.99438,0.995,0.7599,0.96,0.60163,1.34242,0.008119,0.008119,0.008119
287,2065.78,0.74026,0.53746,0.99327,1,0.98855,0.995,0.8025,0.82328,0.56139,1.22168,0.0081124,0.0081124,0.0081124
288,2072.39,0.78249,0.54011,1.00789,0.98399,0.90909,0.971,0.82137,0.73856,0.48298,1.03233,0.0081058,0.0081058,0.0081058
289,2079.04,0.74006,0.53558,0.98063,0.90242,0.90909,0.92039,0.71734,0.8883,0.652,1.21996,0.0080992,0.0080992,0.0080992
290,2085.65,0.75334,0.53475,0.99234,0.90885,0.90669,0.92287,0.81537,0.70191,0.55901,1.09578,0.0080926,0.0080926,0.0080926
291,2092.21,0.74633,0.5426,0.98954,0.90902,0.90836,0.94892,0.73125,0.7232,0.54125,1.09895,0.008086,0.008086,0.008086
292,2098.88,0.74813,0.55274,1.00649,1,0.90471,0.96,0.84146,0.56306,0.47917,1.00893,0.0080794,0.0080794,0.0080794
293,2105.45,0.76602,0.5502,0.99745,0.98057,0.81818,0.89857,0.81602,0.61104,0.60306,1.0332,0.0080728,0.0080728,0.0080728
294,2112,0.72244,0.52797,0.96815,0.9082,0.90018,0.95505,0.75977,0.88326,0.58887,1.26511,0.0080662,0.0080662,0.0080662
295,2118.53,0.73974,0.52709,0.98306,0.99609,0.90909,0.94036,0.78046,0.85147,0.63045,1.22637,0.0080596,0.0080596,0.0080596
296,2125.09,0.75949,0.55011,0.99999,0.99436,0.90909,0.92857,0.79024,0.86922,0.60749,1.2084,0.008053,0.008053,0.008053
297,2131.69,0.73658,0.53303,0.99647,0.99378,0.90909,0.92047,0.77805,0.73327,0.46335,1.23466,0.0080464,0.0080464,0.0080464
298,2138.24,0.73379,0.52371,0.97535,1,0.96166,0.995,0.77235,0.80459,0.4934,1.30255,0.0080398,0.0080398,0.0080398
299,2144.83,0.73226,0.52432,0.98359,0.99253,0.81818,0.90105,0.73435,0.81056,0.68839,1.19784,0.0080332,0.0080332,0.0080332
300,2151.42,0.75519,0.5264,0.98552,0.99505,0.90909,0.9875,0.84839,0.71434,0.4919,1.05946,0.0080266,0.0080266,0.0080266
301,2158.03,0.7124,0.50753,0.98245,0.9941,0.90909,0.94167,0.7812,0.73104,0.39097,1.09578,0.00802,0.00802,0.00802
302,2164.76,0.74592,0.51387,0.99694,1,0.99915,0.995,0.82554,0.70355,0.35559,1.08464,0.0080134,0.0080134,0.0080134
303,2171.36,0.76422,0.51439,0.99035,0.99759,1,0.995,0.80638,0.71032,0.36107,1.12647,0.0080068,0.0080068,0.0080068
304,2177.9,0.73386,0.52848,0.98494,0.99416,0.90909,0.93105,0.81019,0.79893,0.53934,1.1628,0.0080002,0.0080002,0.0080002
305,2184.47,0.7735,0.54231,0.99578,0.99572,0.90909,0.94036,0.81551,0.75994,0.54192,1.08347,0.0079936,0.0079936,0.0079936
306,2191.12,0.75265,0.52854,0.9981,1,0.98931,0.995,0.87155,0.71433,0.46578,1.04688,0.007987,0.007987,0.007987
307,2197.77,0.74809,0.53439,1.006,1,0.90468,0.9875,0.82719,0.68015,0.45711,1.02508,0.0079804,0.0079804,0.0079804
308,2204.35,0.73893,0.52885,0.99405,0.901,0.90909,0.90652,0.79916,0.77486,0.56278,1.12626,0.0079738,0.0079738,0.0079738
309,2210.96,0.74495,0.53548,0.99926,0.99352,0.90909,0.95711,0.84305,0.66021,0.48335,1.02028,0.0079672,0.0079672,0.0079672
310,2217.55,0.76412,0.54216,0.9941,0.99621,0.90909,0.9875,0.86999,0.65701,0.46264,1.00309,0.0079606,0.0079606,0.0079606
311,2224.07,0.73883,0.53834,0.98453,0.99853,0.90909,0.9875,0.8321,0.77084,0.51533,1.08758,0.007954,0.007954,0.007954
312,2230.71,0.75369,0.53736,0.99085,1,0.99268,0.995,0.79934,0.83165,0.49566,1.15969,0.0079474,0.0079474,0.0079474
313,2237.34,0.74389,0.53406,0.98097,1,0.98121,0.995,0.81386,0.7483,0.46076,1.09041,0.0079408,0.0079408,0.0079408
314,2243.93,0.72058,0.51294,0.97886,1,0.94566,0.995,0.82787,0.72478,0.44627,1.08798,0.0079342,0.0079342,0.0079342
315,2250.51,0.73674,0.51872,0.97989,1,0.94642,0.995,0.7953,0.82818,0.44233,1.21005,0.0079276,0.0079276,0.0079276
316,2257.03,0.74019,0.51725,0.99018,1,0.90262,0.9875,0.8177,0.72818,0.4392,1.03064,0.007921,0.007921,0.007921
317,2263.68,0.7608,0.53199,0.99434,0.9863,1,0.995,0.81091,0.81799,0.47363,1.12627,0.0079144,0.0079144,0.0079144
318,2270.24,0.73733,0.52665,0.9794,0.99402,1,0.995,0.75527,0.90235,0.35778,1.26571,0.0079078,0.0079078,0.0079078
319,2276.79,0.69443,0.49718,0.96993,1,0.90674,0.9875,0.79947,0.76912,0.4511,1.12524,0.0079012,0.0079012,0.0079012
320,2283.31,0.70055,0.50777,0.97614,1,0.99782,0.995,0.84762,0.63992,0.34585,1.00598,0.0078946,0.0078946,0.0078946
321,2289.89,0.71212,0.49909,0.97501,0.99517,1,0.995,0.85049,0.6314,0.36644,1.01779,0.007888,0.007888,0.007888
322,2296.44,0.71734,0.50759,0.98524,1,0.99028,0.995,0.85156,0.65218,0.48722,1.02979,0.0078814,0.0078814,0.0078814
323,2303.15,0.72136,0.50883,0.98482,1,0.99737,0.995,0.8155,0.7756,0.36418,1.09979,0.0078748,0.0078748,0.0078748
324,2309.71,0.71624,0.51413,0.97176,1,0.99471,0.995,0.83244,0.74907,0.40134,1.08458,0.0078682,0.0078682,0.0078682
325,2316.23,0.73254,0.51869,0.98066,0.9956,0.90909,0.91738,0.75642,0.75948,0.62002,1.08876,0.0078616,0.0078616,0.0078616
326,2322.82,0.74138,0.52098,0.9801,0.98242,0.90909,0.93038,0.76906,0.78641,0.5244,1.11361,0.007855,0.007855,0.007855
327,2329.37,0.7517,0.5433,0.99116,0.99423,0.90909,0.971,0.75922,0.90603,0.57135,1.23456,0.0078484,0.0078484,0.0078484
328,2335.95,0.69333,0.49511,0.96257,1,0.89895,0.98115,0.83475,0.75476,0.51529,1.06888,0.0078418,0.0078418,0.0078418
329,2342.52,0.72885,0.51983,0.98312,0.91585,0.99026,0.98,0.82579,0.78587,0.48784,1.0928,0.0078352,0.0078352,0.0078352
330,2349.12,0.74525,0.52763,0.99005,0.99273,0.90909,0.98115,0.81603,0.76126,0.4477,1.13104,0.0078286,0.0078286,0.0078286
331,2355.62,0.72951,0.51566,0.98498,0.90897,0.90783,0.96479,0.84658,0.63298,0.45972,1.00159,0.007822,0.007822,0.007822
332,2362.18,0.7204,0.50662,0.97899,1,0.90309,0.94625,0.86707,0.60548,0.53308,0.98963,0.0078154,0.0078154,0.0078154
333,2368.68,0.71228,0.51019,0.9803,0.99735,0.90909,0.92333,0.82752,0.71641,0.48127,1.04212,0.0078088,0.0078088,0.0078088
334,2375.31,0.70887,0.50304,0.97459,1,0.90539,0.9446,0.81529,0.67296,0.51667,1.02433,0.0078022,0.0078022,0.0078022
335,2381.89,0.72201,0.51526,0.99192,0.99809,0.90909,0.98115,0.7883,0.76267,0.42314,1.14902,0.0077956,0.0077956,0.0077956
336,2388.45,0.75971,0.5245,1.01056,1,0.98066,0.995,0.8182,0.72678,0.49399,1.14146,0.007789,0.007789,0.007789
337,2395,0.71813,0.50337,0.97437,1,0.99692,0.995,0.84021,0.68013,0.43381,1.11449,0.0077824,0.0077824,0.0077824
338,2401.6,0.71113,0.50923,0.9745,0.99038,1,0.995,0.81755,0.75727,0.40963,1.13477,0.0077758,0.0077758,0.0077758
339,2408.17,0.7158,0.51031,0.96927,0.99645,1,0.995,0.81285,0.84827,0.42333,1.32203,0.0077692,0.0077692,0.0077692
340,2414.74,0.7036,0.5005,0.95984,1,0.99141,0.995,0.84134,0.72459,0.45974,1.12775,0.0077626,0.0077626,0.0077626
341,2421.35,0.68143,0.484,0.96634,0.99459,0.90909,0.9875,0.80837,0.7075,0.4636,1.12558,0.007756,0.007756,0.007756
342,2427.99,0.73591,0.53186,0.98473,0.99565,0.90909,0.98115,0.77282,0.74583,0.42554,1.15474,0.0077494,0.0077494,0.0077494
343,2434.58,0.72217,0.52428,0.96654,0.97523,1,0.995,0.81015,0.66534,0.39735,1.11524,0.0077428,0.0077428,0.0077428
344,2441.26,0.71884,0.51592,0.98803,0.99949,1,0.995,0.81167,0.72552,0.35624,1.14386,0.0077362,0.0077362,0.0077362
345,2447.87,0.7146,0.5052,0.97198,1,0.99598,0.995,0.81029,0.75388,0.34983,1.13254,0.0077296,0.0077296,0.0077296
346,2454.47,0.69758,0.50369,0.97006,0.98022,1,0.995,0.84406,0.69014,0.44363,1.05646,0.007723,0.007723,0.007723
347,2461.05,0.69434,0.48068,0.96139,0.99573,1,0.995,0.85415,0.6334,0.41561,1.02522,0.0077164,0.0077164,0.0077164
348,2467.61,0.65295,0.47412,0.94757,1,0.99689,0.995,0.89942,0.56816,0.3816,0.99357,0.0077098,0.0077098,0.0077098
349,2474.28,0.69298,0.48493,0.96387,1,0.98977,0.995,0.87665,0.65647,0.51052,1.08095,0.0077032,0.0077032,0.0077032
350,2480.86,0.70485,0.50592,0.96888,0.99531,1,0.995,0.86385,0.61763,0.32505,1.00768,0.0076966,0.0076966,0.0076966
351,2487.46,0.69751,0.48189,0.96187,0.98957,1,0.995,0.82144,0.61287,0.3759,1.03211,0.00769,0.00769,0.00769
352,2494.07,0.70858,0.49559,0.96915,1,0.99818,0.995,0.82425,0.70302,0.40403,1.12976,0.0076834,0.0076834,0.0076834
353,2500.65,0.70169,0.5139,0.96856,1,0.9987,0.995,0.85362,0.62469,0.39677,1.0601,0.0076768,0.0076768,0.0076768
354,2507.33,0.69731,0.48816,0.97437,0.99636,1,0.995,0.87941,0.59264,0.32991,1.01765,0.0076702,0.0076702,0.0076702
355,2513.91,0.73067,0.51071,0.9803,1,0.9955,0.995,0.81786,0.65992,0.36165,1.00056,0.0076636,0.0076636,0.0076636
356,2520.48,0.69794,0.49792,0.97147,1,0.99484,0.995,0.83774,0.71385,0.39987,1.03967,0.007657,0.007657,0.007657
357,2527.05,0.68861,0.49695,0.96558,0.99455,0.90909,0.97571,0.83467,0.64969,0.45279,1.00876,0.0076504,0.0076504,0.0076504
358,2533.64,0.6863,0.50361,0.96615,1,0.99167,0.995,0.84349,0.61104,0.3906,0.97531,0.0076438,0.0076438,0.0076438
359,2540.2,0.72569,0.51726,0.97738,1,0.99993,0.995,0.83822,0.66737,0.38969,1.03125,0.0076372,0.0076372,0.0076372
360,2546.78,0.73456,0.50704,0.96821,0.9998,0.81818,0.97297,0.80531,0.74873,0.56762,1.09758,0.0076306,0.0076306,0.0076306
361,2553.34,0.69631,0.4857,0.97633,0.91615,0.99385,0.9725,0.78971,0.75093,0.41864,1.07118,0.007624,0.007624,0.007624
362,2559.87,0.74189,0.50212,1.00071,1,0.99882,0.995,0.83188,0.7089,0.35658,1.01191,0.0076174,0.0076174,0.0076174
363,2566.47,0.71568,0.49666,0.98898,1,0.99315,0.995,0.84218,0.69706,0.40141,1.0159,0.0076108,0.0076108,0.0076108
364,2573.04,0.69078,0.50143,0.97657,1,0.99259,0.995,0.83354,0.73567,0.38095,1.07449,0.0076042,0.0076042,0.0076042
365,2579.68,0.69327,0.49355,0.96498,1,0.99348,0.995,0.82052,0.76809,0.46078,1.11682,0.0075976,0.0075976,0.0075976
366,2586.29,0.6957,0.49214,0.96892,1,0.90852,0.98115,0.85662,0.69383,0.45309,1.10401,0.007591,0.007591,0.007591
367,2592.86,0.70469,0.50293,0.97764,1,0.90739,0.98115,0.81096,0.805,0.48743,1.17661,0.0075844,0.0075844,0.0075844
368,2599.42,0.67573,0.48369,0.96948,0.91585,0.99015,0.98,0.83706,0.73075,0.46021,1.09471,0.0075778,0.0075778,0.0075778
369,2606,0.71979,0.49055,0.97603,1,0.90271,0.96,0.79827,0.7017,0.53958,1.04938,0.0075712,0.0075712,0.0075712
370,2612.6,0.72222,0.50475,0.98527,1,0.90154,0.91875,0.75351,0.7337,0.6291,1.09649,0.0075646,0.0075646,0.0075646
371,2619.15,0.70961,0.49532,0.97514,1,0.9024,0.95711,0.76003,0.77429,0.59407,1.12431,0.007558,0.007558,0.007558
372,2625.77,0.68384,0.49291,0.96367,0.88949,0.90909,0.97297,0.79752,0.79708,0.5351,1.17494,0.0075514,0.0075514,0.0075514
373,2632.37,0.70786,0.50468,0.97115,0.91553,0.98633,0.98,0.81751,0.76402,0.57637,1.125,0.0075448,0.0075448,0.0075448
374,2639,0.70163,0.49997,0.97739,0.91604,0.99244,0.98,0.8168,0.7956,0.48274,1.12843,0.0075382,0.0075382,0.0075382
375,2645.59,0.68908,0.48102,0.95491,0.91632,0.99579,0.9725,0.77751,0.79522,0.49758,1.10386,0.0075316,0.0075316,0.0075316
376,2652.29,0.6971,0.49165,0.97672,0.98791,0.90909,0.98115,0.83998,0.65025,0.38094,0.97576,0.007525,0.007525,0.007525
377,2658.83,0.66462,0.47731,0.96235,0.91576,0.9891,0.9875,0.85142,0.63603,0.41213,0.97714,0.0075184,0.0075184,0.0075184
378,2665.42,0.69614,0.50756,0.97333,0.99221,0.90909,0.98115,0.88947,0.51074,0.35318,0.90104,0.0075118,0.0075118,0.0075118
379,2671.96,0.67525,0.49411,0.9693,0.90209,0.90909,0.97297,0.8645,0.57019,0.3832,0.93605,0.0075052,0.0075052,0.0075052
380,2678.63,0.67503,0.47072,0.96197,1,0.99723,0.995,0.84867,0.60694,0.37212,0.97174,0.0074986,0.0074986,0.0074986
381,2685.19,0.70783,0.49513,0.9771,0.91285,1,0.9875,0.90098,0.56116,0.3408,0.93179,0.007492,0.007492,0.007492
382,2691.78,0.66965,0.48489,0.97225,0.91605,0.99264,0.9875,0.90551,0.55599,0.46626,0.92543,0.0074854,0.0074854,0.0074854
